Block Name,Row ID,avg(alphat),avg(DR),avg(epsilon),avg(k),avg(nut),avg(p),avg(p_rgh),avg(PMV),avg(PPD),avg(qr),avg(T),avg(Top),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(wallHeatFlux),avg(X),avg(Y),avg(Z),max(alphat),max(DR),max(epsilon),max(k),max(nut),max(p),max(p_rgh),max(PMV),max(PPD),max(qr),max(T),max(Top),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(wallHeatFlux),max(X),max(Y),max(Z),med(alphat),med(DR),med(epsilon),med(k),med(nut),med(p),med(p_rgh),med(PMV),med(PPD),med(qr),med(T),med(Top),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(wallHeatFlux),med(X),med(Y),med(Z),min(alphat),min(DR),min(epsilon),min(k),min(nut),min(p),min(p_rgh),min(PMV),min(PPD),min(qr),min(T),min(Top),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(wallHeatFlux),min(X),min(Y),min(Z),N,q1(alphat),q1(DR),q1(epsilon),q1(k),q1(nut),q1(p),q1(p_rgh),q1(PMV),q1(PPD),q1(qr),q1(T),q1(Top),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(wallHeatFlux),q1(X),q1(Y),q1(Z),q3(alphat),q3(DR),q3(epsilon),q3(k),q3(nut),q3(p),q3(p_rgh),q3(PMV),q3(PPD),q3(qr),q3(T),q3(Top),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(wallHeatFlux),q3(X),q3(Y),q3(Z),std(alphat),std(DR),std(epsilon),std(k),std(nut),std(p),std(p_rgh),std(PMV),std(PPD),std(qr),std(T),std(Top),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(wallHeatFlux),std(X),std(Y),std(Z),sum(alphat),sum(DR),sum(epsilon),sum(k),sum(nut),sum(p),sum(p_rgh),sum(PMV),sum(PPD),sum(qr),sum(T),sum(Top),sum(U (0)),sum(U (1)),sum(U (2)),sum(U (Magnitude)),sum(wallHeatFlux),sum(X),sum(Y),sum(Z),Time,vtkValidPointMask
stats,10,0.594344,74.4499,0.0781636,0.328474,0.501505,7.78138e+06,7.78255e+06,-118.306,4069.53,-0.786802,22811.3,22816,-0.00274162,0.00156378,0.022429,0.02265,5.59019,-2.83617e-08,-0.00171766,1.30055,0.594344,74.4499,0.0781636,0.328474,0.501505,7.78138e+06,7.78255e+06,-118.306,4069.53,-0.786802,22811.3,22816,-0.00274162,0.00156378,0.022429,0.02265,5.59019,-2.83617e-08,-0.00171766,1.30055,0.594344,74.4499,0.0781636,0.328474,0.501505,7.78138e+06,7.78255e+06,-118.306,4069.53,-0.786802,22811.3,22816,-0.00274162,0.00156378,0.022429,0.02265,5.59019,-2.83617e-08,-0.00171766,1.30055,0.594344,74.4499,0.0781636,0.328474,0.501505,7.78138e+06,7.78255e+06,-118.306,4069.53,-0.786802,22811.3,22816,-0.00274162,0.00156378,0.022429,0.02265,5.59019,-2.83617e-08,-0.00171766,1.30055,1,0.594344,74.4499,0.0781636,0.328474,0.501505,7.78138e+06,7.78255e+06,-118.306,4069.53,-0.786802,22811.3,22816,-0.00274162,0.00156378,0.022429,0.02265,5.59019,-2.83617e-08,-0.00171766,1.30055,0.594344,74.4499,0.0781636,0.328474,0.501505,7.78138e+06,7.78255e+06,-118.306,4069.53,-0.786802,22811.3,22816,-0.00274162,0.00156378,0.022429,0.02265,5.59019,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594344,74.4499,0.0781636,0.328474,0.501505,7.78138e+06,7.78255e+06,-118.306,4069.53,-0.786802,22811.3,22816,-0.00274162,0.00156378,0.022429,0.02265,5.59019,-2.83617e-08,-0.00171766,1.30055,1100,1
stats,11,0.46046,79.3843,0.0699541,0.271824,0.388575,7.78222e+06,7.7834e+06,-118.32,4070.59,-0.886793,22813.7,22815.9,-0.0031762,0.00394615,0.0253671,0.0258679,5.48344,-2.83617e-08,-0.00171766,1.30055,0.46046,79.3843,0.0699541,0.271824,0.388575,7.78222e+06,7.7834e+06,-118.32,4070.59,-0.886793,22813.7,22815.9,-0.0031762,0.00394615,0.0253671,0.0258679,5.48344,-2.83617e-08,-0.00171766,1.30055,0.46046,79.3843,0.0699541,0.271824,0.388575,7.78222e+06,7.7834e+06,-118.32,4070.59,-0.886793,22813.7,22815.9,-0.0031762,0.00394615,0.0253671,0.0258679,5.48344,-2.83617e-08,-0.00171766,1.30055,0.46046,79.3843,0.0699541,0.271824,0.388575,7.78222e+06,7.7834e+06,-118.32,4070.59,-0.886793,22813.7,22815.9,-0.0031762,0.00394615,0.0253671,0.0258679,5.48344,-2.83617e-08,-0.00171766,1.30055,1,0.46046,79.3843,0.0699541,0.271824,0.388575,7.78222e+06,7.7834e+06,-118.32,4070.59,-0.886793,22813.7,22815.9,-0.0031762,0.00394615,0.0253671,0.0258679,5.48344,-2.83617e-08,-0.00171766,1.30055,0.46046,79.3843,0.0699541,0.271824,0.388575,7.78222e+06,7.7834e+06,-118.32,4070.59,-0.886793,22813.7,22815.9,-0.0031762,0.00394615,0.0253671,0.0258679,5.48344,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46046,79.3843,0.0699541,0.271824,0.388575,7.78222e+06,7.7834e+06,-118.32,4070.59,-0.886793,22813.7,22815.9,-0.0031762,0.00394615,0.0253671,0.0258679,5.48344,-2.83617e-08,-0.00171766,1.30055,1200,1
stats,12,0.350108,78.2221,0.0625678,0.22586,0.295496,7.78449e+06,7.78566e+06,-117.48,4025.27,-1.05983,22820.4,22818.2,-0.00189963,0.00370476,0.0269767,0.0272961,5.37912,-2.83617e-08,-0.00171766,1.30055,0.350108,78.2221,0.0625678,0.22586,0.295496,7.78449e+06,7.78566e+06,-117.48,4025.27,-1.05983,22820.4,22818.2,-0.00189963,0.00370476,0.0269767,0.0272961,5.37912,-2.83617e-08,-0.00171766,1.30055,0.350108,78.2221,0.0625678,0.22586,0.295496,7.78449e+06,7.78566e+06,-117.48,4025.27,-1.05983,22820.4,22818.2,-0.00189963,0.00370476,0.0269767,0.0272961,5.37912,-2.83617e-08,-0.00171766,1.30055,0.350108,78.2221,0.0625678,0.22586,0.295496,7.78449e+06,7.78566e+06,-117.48,4025.27,-1.05983,22820.4,22818.2,-0.00189963,0.00370476,0.0269767,0.0272961,5.37912,-2.83617e-08,-0.00171766,1.30055,1,0.350108,78.2221,0.0625678,0.22586,0.295496,7.78449e+06,7.78566e+06,-117.48,4025.27,-1.05983,22820.4,22818.2,-0.00189963,0.00370476,0.0269767,0.0272961,5.37912,-2.83617e-08,-0.00171766,1.30055,0.350108,78.2221,0.0625678,0.22586,0.295496,7.78449e+06,7.78566e+06,-117.48,4025.27,-1.05983,22820.4,22818.2,-0.00189963,0.00370476,0.0269767,0.0272961,5.37912,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350108,78.2221,0.0625678,0.22586,0.295496,7.78449e+06,7.78566e+06,-117.48,4025.27,-1.05983,22820.4,22818.2,-0.00189963,0.00370476,0.0269767,0.0272961,5.37912,-2.83617e-08,-0.00171766,1.30055,1300,1
stats,13,0.266607,72.0826,0.0552756,0.1858,0.225076,7.78779e+06,7.78897e+06,-116.091,3950.24,-1.30816,22830.1,22821.8,-0.0020682,0.00343408,0.0288186,0.0290961,5.3411,-2.83617e-08,-0.00171766,1.30055,0.266607,72.0826,0.0552756,0.1858,0.225076,7.78779e+06,7.78897e+06,-116.091,3950.24,-1.30816,22830.1,22821.8,-0.0020682,0.00343408,0.0288186,0.0290961,5.3411,-2.83617e-08,-0.00171766,1.30055,0.266607,72.0826,0.0552756,0.1858,0.225076,7.78779e+06,7.78897e+06,-116.091,3950.24,-1.30816,22830.1,22821.8,-0.0020682,0.00343408,0.0288186,0.0290961,5.3411,-2.83617e-08,-0.00171766,1.30055,0.266607,72.0826,0.0552756,0.1858,0.225076,7.78779e+06,7.78897e+06,-116.091,3950.24,-1.30816,22830.1,22821.8,-0.0020682,0.00343408,0.0288186,0.0290961,5.3411,-2.83617e-08,-0.00171766,1.30055,1,0.266607,72.0826,0.0552756,0.1858,0.225076,7.78779e+06,7.78897e+06,-116.091,3950.24,-1.30816,22830.1,22821.8,-0.0020682,0.00343408,0.0288186,0.0290961,5.3411,-2.83617e-08,-0.00171766,1.30055,0.266607,72.0826,0.0552756,0.1858,0.225076,7.78779e+06,7.78897e+06,-116.091,3950.24,-1.30816,22830.1,22821.8,-0.0020682,0.00343408,0.0288186,0.0290961,5.3411,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266607,72.0826,0.0552756,0.1858,0.225076,7.78779e+06,7.78897e+06,-116.091,3950.24,-1.30816,22830.1,22821.8,-0.0020682,0.00343408,0.0288186,0.0290961,5.3411,-2.83617e-08,-0.00171766,1.30055,1400,1
stats,14,0.204555,72.4351,0.0493881,0.155213,0.172767,7.79344e+06,7.79462e+06,-112.973,3784.32,-1.6392,22846.7,22831,-0.00169576,0.00517288,0.0285085,0.0290236,5.33015,-2.83617e-08,-0.00171766,1.30055,0.204555,72.4351,0.0493881,0.155213,0.172767,7.79344e+06,7.79462e+06,-112.973,3784.32,-1.6392,22846.7,22831,-0.00169576,0.00517288,0.0285085,0.0290236,5.33015,-2.83617e-08,-0.00171766,1.30055,0.204555,72.4351,0.0493881,0.155213,0.172767,7.79344e+06,7.79462e+06,-112.973,3784.32,-1.6392,22846.7,22831,-0.00169576,0.00517288,0.0285085,0.0290236,5.33015,-2.83617e-08,-0.00171766,1.30055,0.204555,72.4351,0.0493881,0.155213,0.172767,7.79344e+06,7.79462e+06,-112.973,3784.32,-1.6392,22846.7,22831,-0.00169576,0.00517288,0.0285085,0.0290236,5.33015,-2.83617e-08,-0.00171766,1.30055,1,0.204555,72.4351,0.0493881,0.155213,0.172767,7.79344e+06,7.79462e+06,-112.973,3784.32,-1.6392,22846.7,22831,-0.00169576,0.00517288,0.0285085,0.0290236,5.33015,-2.83617e-08,-0.00171766,1.30055,0.204555,72.4351,0.0493881,0.155213,0.172767,7.79344e+06,7.79462e+06,-112.973,3784.32,-1.6392,22846.7,22831,-0.00169576,0.00517288,0.0285085,0.0290236,5.33015,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204555,72.4351,0.0493881,0.155213,0.172767,7.79344e+06,7.79462e+06,-112.973,3784.32,-1.6392,22846.7,22831,-0.00169576,0.00517288,0.0285085,0.0290236,5.33015,-2.83617e-08,-0.00171766,1.30055,1500,1
stats,15,0.174279,97.2613,0.0461437,0.140909,0.147261,7.80596e+06,7.80716e+06,-103.647,3310.05,-1.97355,22883.4,22860.4,-0.00287402,0.0135804,0.0210982,0.0252551,5.02375,-2.83617e-08,-0.00171766,1.30055,0.174279,97.2613,0.0461437,0.140909,0.147261,7.80596e+06,7.80716e+06,-103.647,3310.05,-1.97355,22883.4,22860.4,-0.00287402,0.0135804,0.0210982,0.0252551,5.02375,-2.83617e-08,-0.00171766,1.30055,0.174279,97.2613,0.0461437,0.140909,0.147261,7.80596e+06,7.80716e+06,-103.647,3310.05,-1.97355,22883.4,22860.4,-0.00287402,0.0135804,0.0210982,0.0252551,5.02375,-2.83617e-08,-0.00171766,1.30055,0.174279,97.2613,0.0461437,0.140909,0.147261,7.80596e+06,7.80716e+06,-103.647,3310.05,-1.97355,22883.4,22860.4,-0.00287402,0.0135804,0.0210982,0.0252551,5.02375,-2.83617e-08,-0.00171766,1.30055,1,0.174279,97.2613,0.0461437,0.140909,0.147261,7.80596e+06,7.80716e+06,-103.647,3310.05,-1.97355,22883.4,22860.4,-0.00287402,0.0135804,0.0210982,0.0252551,5.02375,-2.83617e-08,-0.00171766,1.30055,0.174279,97.2613,0.0461437,0.140909,0.147261,7.80596e+06,7.80716e+06,-103.647,3310.05,-1.97355,22883.4,22860.4,-0.00287402,0.0135804,0.0210982,0.0252551,5.02375,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174279,97.2613,0.0461437,0.140909,0.147261,7.80596e+06,7.80716e+06,-103.647,3310.05,-1.97355,22883.4,22860.4,-0.00287402,0.0135804,0.0210982,0.0252551,5.02375,-2.83617e-08,-0.00171766,1.30055,1600,1
stats,16,0.186074,103.452,0.0462357,0.144718,0.157212,7.82358e+06,7.82478e+06,-90.5638,2692.94,-2.22316,22935,22900.8,0.00178186,0.00830101,0.0218357,0.0234282,4.67521,-2.83617e-08,-0.00171766,1.30055,0.186074,103.452,0.0462357,0.144718,0.157212,7.82358e+06,7.82478e+06,-90.5638,2692.94,-2.22316,22935,22900.8,0.00178186,0.00830101,0.0218357,0.0234282,4.67521,-2.83617e-08,-0.00171766,1.30055,0.186074,103.452,0.0462357,0.144718,0.157212,7.82358e+06,7.82478e+06,-90.5638,2692.94,-2.22316,22935,22900.8,0.00178186,0.00830101,0.0218357,0.0234282,4.67521,-2.83617e-08,-0.00171766,1.30055,0.186074,103.452,0.0462357,0.144718,0.157212,7.82358e+06,7.82478e+06,-90.5638,2692.94,-2.22316,22935,22900.8,0.00178186,0.00830101,0.0218357,0.0234282,4.67521,-2.83617e-08,-0.00171766,1.30055,1,0.186074,103.452,0.0462357,0.144718,0.157212,7.82358e+06,7.82478e+06,-90.5638,2692.94,-2.22316,22935,22900.8,0.00178186,0.00830101,0.0218357,0.0234282,4.67521,-2.83617e-08,-0.00171766,1.30055,0.186074,103.452,0.0462357,0.144718,0.157212,7.82358e+06,7.82478e+06,-90.5638,2692.94,-2.22316,22935,22900.8,0.00178186,0.00830101,0.0218357,0.0234282,4.67521,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186074,103.452,0.0462357,0.144718,0.157212,7.82358e+06,7.82478e+06,-90.5638,2692.94,-2.22316,22935,22900.8,0.00178186,0.00830101,0.0218357,0.0234282,4.67521,-2.83617e-08,-0.00171766,1.30055,1700,1
stats,17,0.18636,84.3595,0.044065,0.136625,0.157412,7.83601e+06,7.83717e+06,-80.9723,2274.83,-2.31183,22971.4,22930,-0.000527476,0.00985215,0.0250896,0.0269598,4.34513,-2.83617e-08,-0.00171766,1.30055,0.18636,84.3595,0.044065,0.136625,0.157412,7.83601e+06,7.83717e+06,-80.9723,2274.83,-2.31183,22971.4,22930,-0.000527476,0.00985215,0.0250896,0.0269598,4.34513,-2.83617e-08,-0.00171766,1.30055,0.18636,84.3595,0.044065,0.136625,0.157412,7.83601e+06,7.83717e+06,-80.9723,2274.83,-2.31183,22971.4,22930,-0.000527476,0.00985215,0.0250896,0.0269598,4.34513,-2.83617e-08,-0.00171766,1.30055,0.18636,84.3595,0.044065,0.136625,0.157412,7.83601e+06,7.83717e+06,-80.9723,2274.83,-2.31183,22971.4,22930,-0.000527476,0.00985215,0.0250896,0.0269598,4.34513,-2.83617e-08,-0.00171766,1.30055,1,0.18636,84.3595,0.044065,0.136625,0.157412,7.83601e+06,7.83717e+06,-80.9723,2274.83,-2.31183,22971.4,22930,-0.000527476,0.00985215,0.0250896,0.0269598,4.34513,-2.83617e-08,-0.00171766,1.30055,0.18636,84.3595,0.044065,0.136625,0.157412,7.83601e+06,7.83717e+06,-80.9723,2274.83,-2.31183,22971.4,22930,-0.000527476,0.00985215,0.0250896,0.0269598,4.34513,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18636,84.3595,0.044065,0.136625,0.157412,7.83601e+06,7.83717e+06,-80.9723,2274.83,-2.31183,22971.4,22930,-0.000527476,0.00985215,0.0250896,0.0269598,4.34513,-2.83617e-08,-0.00171766,1.30055,1800,1
stats,18,0.168751,75.787,0.0405559,0.124602,0.142541,7.84396e+06,7.84512e+06,-74.7198,2023.42,-2.35269,22994.7,22949.3,0.0053454,0.0176468,0.0255489,0.0315076,4.00815,-2.83617e-08,-0.00171766,1.30055,0.168751,75.787,0.0405559,0.124602,0.142541,7.84396e+06,7.84512e+06,-74.7198,2023.42,-2.35269,22994.7,22949.3,0.0053454,0.0176468,0.0255489,0.0315076,4.00815,-2.83617e-08,-0.00171766,1.30055,0.168751,75.787,0.0405559,0.124602,0.142541,7.84396e+06,7.84512e+06,-74.7198,2023.42,-2.35269,22994.7,22949.3,0.0053454,0.0176468,0.0255489,0.0315076,4.00815,-2.83617e-08,-0.00171766,1.30055,0.168751,75.787,0.0405559,0.124602,0.142541,7.84396e+06,7.84512e+06,-74.7198,2023.42,-2.35269,22994.7,22949.3,0.0053454,0.0176468,0.0255489,0.0315076,4.00815,-2.83617e-08,-0.00171766,1.30055,1,0.168751,75.787,0.0405559,0.124602,0.142541,7.84396e+06,7.84512e+06,-74.7198,2023.42,-2.35269,22994.7,22949.3,0.0053454,0.0176468,0.0255489,0.0315076,4.00815,-2.83617e-08,-0.00171766,1.30055,0.168751,75.787,0.0405559,0.124602,0.142541,7.84396e+06,7.84512e+06,-74.7198,2023.42,-2.35269,22994.7,22949.3,0.0053454,0.0176468,0.0255489,0.0315076,4.00815,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168751,75.787,0.0405559,0.124602,0.142541,7.84396e+06,7.84512e+06,-74.7198,2023.42,-2.35269,22994.7,22949.3,0.0053454,0.0176468,0.0255489,0.0315076,4.00815,-2.83617e-08,-0.00171766,1.30055,1900,1
stats,19,0.151403,68.9364,0.0373996,0.112336,0.12791,7.85004e+06,7.8512e+06,-70.3662,1864.87,-2.49559,23012.5,22962.3,-0.00306954,0.00870035,0.0270806,0.028609,3.84552,-2.83617e-08,-0.00171766,1.30055,0.151403,68.9364,0.0373996,0.112336,0.12791,7.85004e+06,7.8512e+06,-70.3662,1864.87,-2.49559,23012.5,22962.3,-0.00306954,0.00870035,0.0270806,0.028609,3.84552,-2.83617e-08,-0.00171766,1.30055,0.151403,68.9364,0.0373996,0.112336,0.12791,7.85004e+06,7.8512e+06,-70.3662,1864.87,-2.49559,23012.5,22962.3,-0.00306954,0.00870035,0.0270806,0.028609,3.84552,-2.83617e-08,-0.00171766,1.30055,0.151403,68.9364,0.0373996,0.112336,0.12791,7.85004e+06,7.8512e+06,-70.3662,1864.87,-2.49559,23012.5,22962.3,-0.00306954,0.00870035,0.0270806,0.028609,3.84552,-2.83617e-08,-0.00171766,1.30055,1,0.151403,68.9364,0.0373996,0.112336,0.12791,7.85004e+06,7.8512e+06,-70.3662,1864.87,-2.49559,23012.5,22962.3,-0.00306954,0.00870035,0.0270806,0.028609,3.84552,-2.83617e-08,-0.00171766,1.30055,0.151403,68.9364,0.0373996,0.112336,0.12791,7.85004e+06,7.8512e+06,-70.3662,1864.87,-2.49559,23012.5,22962.3,-0.00306954,0.00870035,0.0270806,0.028609,3.84552,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151403,68.9364,0.0373996,0.112336,0.12791,7.85004e+06,7.8512e+06,-70.3662,1864.87,-2.49559,23012.5,22962.3,-0.00306954,0.00870035,0.0270806,0.028609,3.84552,-2.83617e-08,-0.00171766,1.30055,2000,1
stats,20,0.139491,64.0764,0.0346832,0.102655,0.117858,7.85495e+06,7.85611e+06,-66.5078,1729.38,-2.54389,23026.9,22974.1,-0.0078427,0.0123393,0.0297106,0.0331133,3.63069,-2.83617e-08,-0.00171766,1.30055,0.139491,64.0764,0.0346832,0.102655,0.117858,7.85495e+06,7.85611e+06,-66.5078,1729.38,-2.54389,23026.9,22974.1,-0.0078427,0.0123393,0.0297106,0.0331133,3.63069,-2.83617e-08,-0.00171766,1.30055,0.139491,64.0764,0.0346832,0.102655,0.117858,7.85495e+06,7.85611e+06,-66.5078,1729.38,-2.54389,23026.9,22974.1,-0.0078427,0.0123393,0.0297106,0.0331133,3.63069,-2.83617e-08,-0.00171766,1.30055,0.139491,64.0764,0.0346832,0.102655,0.117858,7.85495e+06,7.85611e+06,-66.5078,1729.38,-2.54389,23026.9,22974.1,-0.0078427,0.0123393,0.0297106,0.0331133,3.63069,-2.83617e-08,-0.00171766,1.30055,1,0.139491,64.0764,0.0346832,0.102655,0.117858,7.85495e+06,7.85611e+06,-66.5078,1729.38,-2.54389,23026.9,22974.1,-0.0078427,0.0123393,0.0297106,0.0331133,3.63069,-2.83617e-08,-0.00171766,1.30055,0.139491,64.0764,0.0346832,0.102655,0.117858,7.85495e+06,7.85611e+06,-66.5078,1729.38,-2.54389,23026.9,22974.1,-0.0078427,0.0123393,0.0297106,0.0331133,3.63069,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139491,64.0764,0.0346832,0.102655,0.117858,7.85495e+06,7.85611e+06,-66.5078,1729.38,-2.54389,23026.9,22974.1,-0.0078427,0.0123393,0.0297106,0.0331133,3.63069,-2.83617e-08,-0.00171766,1.30055,2100,1
stats,21,0.133443,60.5155,0.0324364,0.0950781,0.112744,7.85915e+06,7.86032e+06,-63.29,1621.21,-2.64505,23039.2,22983.9,-0.0118008,0.00234898,0.0285761,0.031006,3.5001,-2.83617e-08,-0.00171766,1.30055,0.133443,60.5155,0.0324364,0.0950781,0.112744,7.85915e+06,7.86032e+06,-63.29,1621.21,-2.64505,23039.2,22983.9,-0.0118008,0.00234898,0.0285761,0.031006,3.5001,-2.83617e-08,-0.00171766,1.30055,0.133443,60.5155,0.0324364,0.0950781,0.112744,7.85915e+06,7.86032e+06,-63.29,1621.21,-2.64505,23039.2,22983.9,-0.0118008,0.00234898,0.0285761,0.031006,3.5001,-2.83617e-08,-0.00171766,1.30055,0.133443,60.5155,0.0324364,0.0950781,0.112744,7.85915e+06,7.86032e+06,-63.29,1621.21,-2.64505,23039.2,22983.9,-0.0118008,0.00234898,0.0285761,0.031006,3.5001,-2.83617e-08,-0.00171766,1.30055,1,0.133443,60.5155,0.0324364,0.0950781,0.112744,7.85915e+06,7.86032e+06,-63.29,1621.21,-2.64505,23039.2,22983.9,-0.0118008,0.00234898,0.0285761,0.031006,3.5001,-2.83617e-08,-0.00171766,1.30055,0.133443,60.5155,0.0324364,0.0950781,0.112744,7.85915e+06,7.86032e+06,-63.29,1621.21,-2.64505,23039.2,22983.9,-0.0118008,0.00234898,0.0285761,0.031006,3.5001,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133443,60.5155,0.0324364,0.0950781,0.112744,7.85915e+06,7.86032e+06,-63.29,1621.21,-2.64505,23039.2,22983.9,-0.0118008,0.00234898,0.0285761,0.031006,3.5001,-2.83617e-08,-0.00171766,1.30055,2200,1
stats,22,0.128618,58.2652,0.0304071,0.0893008,0.108667,7.8627e+06,7.86389e+06,-60.4332,1528.55,-2.69448,23049.6,22992.6,-0.00764864,0.0103872,0.0325073,0.0349732,3.3396,-2.83617e-08,-0.00171766,1.30055,0.128618,58.2652,0.0304071,0.0893008,0.108667,7.8627e+06,7.86389e+06,-60.4332,1528.55,-2.69448,23049.6,22992.6,-0.00764864,0.0103872,0.0325073,0.0349732,3.3396,-2.83617e-08,-0.00171766,1.30055,0.128618,58.2652,0.0304071,0.0893008,0.108667,7.8627e+06,7.86389e+06,-60.4332,1528.55,-2.69448,23049.6,22992.6,-0.00764864,0.0103872,0.0325073,0.0349732,3.3396,-2.83617e-08,-0.00171766,1.30055,0.128618,58.2652,0.0304071,0.0893008,0.108667,7.8627e+06,7.86389e+06,-60.4332,1528.55,-2.69448,23049.6,22992.6,-0.00764864,0.0103872,0.0325073,0.0349732,3.3396,-2.83617e-08,-0.00171766,1.30055,1,0.128618,58.2652,0.0304071,0.0893008,0.108667,7.8627e+06,7.86389e+06,-60.4332,1528.55,-2.69448,23049.6,22992.6,-0.00764864,0.0103872,0.0325073,0.0349732,3.3396,-2.83617e-08,-0.00171766,1.30055,0.128618,58.2652,0.0304071,0.0893008,0.108667,7.8627e+06,7.86389e+06,-60.4332,1528.55,-2.69448,23049.6,22992.6,-0.00764864,0.0103872,0.0325073,0.0349732,3.3396,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128618,58.2652,0.0304071,0.0893008,0.108667,7.8627e+06,7.86389e+06,-60.4332,1528.55,-2.69448,23049.6,22992.6,-0.00764864,0.0103872,0.0325073,0.0349732,3.3396,-2.83617e-08,-0.00171766,1.30055,2300,1
stats,23,0.125644,56.2658,0.0284552,0.0846421,0.106158,7.86565e+06,7.86682e+06,-58.3176,1464.26,-2.74814,23058.3,22998.8,-0.0129988,0.00962636,0.0303365,0.0343793,3.21346,-2.83617e-08,-0.00171766,1.30055,0.125644,56.2658,0.0284552,0.0846421,0.106158,7.86565e+06,7.86682e+06,-58.3176,1464.26,-2.74814,23058.3,22998.8,-0.0129988,0.00962636,0.0303365,0.0343793,3.21346,-2.83617e-08,-0.00171766,1.30055,0.125644,56.2658,0.0284552,0.0846421,0.106158,7.86565e+06,7.86682e+06,-58.3176,1464.26,-2.74814,23058.3,22998.8,-0.0129988,0.00962636,0.0303365,0.0343793,3.21346,-2.83617e-08,-0.00171766,1.30055,0.125644,56.2658,0.0284552,0.0846421,0.106158,7.86565e+06,7.86682e+06,-58.3176,1464.26,-2.74814,23058.3,22998.8,-0.0129988,0.00962636,0.0303365,0.0343793,3.21346,-2.83617e-08,-0.00171766,1.30055,1,0.125644,56.2658,0.0284552,0.0846421,0.106158,7.86565e+06,7.86682e+06,-58.3176,1464.26,-2.74814,23058.3,22998.8,-0.0129988,0.00962636,0.0303365,0.0343793,3.21346,-2.83617e-08,-0.00171766,1.30055,0.125644,56.2658,0.0284552,0.0846421,0.106158,7.86565e+06,7.86682e+06,-58.3176,1464.26,-2.74814,23058.3,22998.8,-0.0129988,0.00962636,0.0303365,0.0343793,3.21346,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125644,56.2658,0.0284552,0.0846421,0.106158,7.86565e+06,7.86682e+06,-58.3176,1464.26,-2.74814,23058.3,22998.8,-0.0129988,0.00962636,0.0303365,0.0343793,3.21346,-2.83617e-08,-0.00171766,1.30055,2400,1
